Terminal log file
Date: 11/17/2015 - 3:42:20 PM
-----------------------------------------------
511,381,532,338,555,421,568,345
511,381,531,338,555,421,568,345
511,382,530,338,554,421,568,345
767,382,533,340,558,421,569,345
516,383,535,340,560,421,573,345
523,384,543,341,567,422,579,345
523,384,543,341,567,422,578,345
521,384,540,342,567,422,577,345
522,384,541,342,567,422,577,345
522,384,540,343,568,422,576,345
521,384,539,343,568,421,576,345
521,385,538,343,568,422,576,345
521,385,539,343,568,422,576,345
523,386,539,343,570,423,576,345
524,387,540,344,573,423,577,345
527,390,541,344,574,423,578,346
528,391,543,345,577,424,581,348
529,392,543,347,577,424,583,350
530,393,544,349,580,425,583,350
530,397,544,351,581,428,583,351
530,398,544,351,582,429,582,352
530,399,543,352,581,430,581,352
529,399,543,353,579,431,579,352
528,399,541,353,578,431,578,352
528,400,539,353,578,431,576,353
527,400,538,354,577,431,576,353
527,400,537,354,577,431,576,353
527,400,536,355,578,430,575,352
527,400,536,355,577,430,575,352
527,401,536,355,577,430,575,352
527,401,536,355,577,430,574,352
527,401,536,356,577,430,574,352
527,401,535,356,577,430,573,352
526,401,535,356,576,430,572,352
526,402,535,357,576,430,571,352
525,402,534,357,576,430,570,352
524,402,534,358,576,430,569,353
523,403,533,358,575,430,569,353
523,403,532,358,575,430,569,353
522,403,532,358,575,430,568,353
521,404,531,359,575,430,568,353
521,404,531,359,575,430,568,354
521,404,530,359,575,430,568,354
520,404,529,359,575,430,568,354
521,404,530,359,575,430,568,353
521,404,530,359,575,430,568,353
522,404,530,358,575,429,568,353
522,404,530,358,575,429,568,353
521,405,529,358,575,429,567,353
521,405,529,358,575,429,567,353
521,405,528,358,575,429,567,353
520,405,528,358,575,429,567,352
520,405,528,358,575,429,566,352
519,405,527,359,574,430,564,352
519,405,526,359,574,430,563,352
519,405,526,359,574,429,563,352
519,405,526,359,574,429,562,352
519,405,526,359,575,428,562,352
520,405,526,359,575,428,562,352
520,405,526,359,575,427,562,352
520,405,526,359,575,427,563,351
520,405,526,358,576,426,563,351
520,405,526,358,576,425,563,351
521,405,527,358,577,424,563,351
522,404,527,357,578,424,563,350
523,403,527,357,579,423,563,348
525,401,527,356,580,423,563,347
524,401,527,356,579,423,562,346
523,402,526,356,578,423,560,348
520,404,522,358,577,423,559,348
520,406,520,359,574,423,557,350
517,407,518,359,573,424,554,351
515,407,516,359,572,424,552,350
515,407,516,360,572,423,552,350
515,407,515,359,571,423,551,350
515,407,514,360,571,423,551,350
514,407,513,360,571,423,550,349
514,407,512,360,571,423,550,349
514,407,512,360,570,422,548,349
513,407,511,360,569,422,547,349
512,407,510,360,568,421,545,349
512,407,509,360,568,420,544,348
511,407,508,360,568,420,543,348
510,407,506,360,567,420,543,348
510,407,506,360,567,419,542,348
509,407,505,360,567,419,542,347
509,407,504,360,567,419,539,347
507,408,503,360,566,418,538,347
505,407,502,360,563,418,536,347
504,407,501,360,560,418,535,346
503,407,498,360,560,418,534,346
501,407,496,360,559,417,531,345
500,407,495,360,558,416,528,345
498,407,493,360,556,416,527,345
497,407,491,360,555,415,526,344
497,407,490,360,554,415,525,344
496,407,489,360,554,415,524,344
497,407,489,360,555,415,524,344
497,407,488,360,555,415,523,344
497,407,488,361,555,415,523,344
497,407,488,361,555,415,522,344
497,407,488,361,556,414,522,344
497,407,488,360,557,413,523,344
498,407,489,360,558,412,523,343
499,407,489,360,559,411,523,343
499,407,489,360,558,410,522,343
497,407,488,360,557,410,521,343
496,407,487,361,554,411,520,343
495,407,486,361,553,411,518,344
495,408,484,361,552,411,518,344
494,408,482,361,552,411,516,344
493,408,481,362,552,411,515,344
493,408,480,363,551,411,513,344
493,408,480,363,551,410,513,344
493,408,480,363,551,410,512,344
493,408,480,364,551,410,512,344
493,408,480,364,551,410,512,344
493,408,479,364,551,409,511,344
493,408,479,365,551,409,511,344
493,408,479,365,551,409,511,344
494,409,479,365,551,409,511,344
494,409,479,366,552,409,511,344
495,410,479,366,552,409,511,344
495,410,480,366,552,409,511,344
495,411,480,366,552,409,512,345
495,411,480,367,553,409,512,345
495,411,480,367,553,409,512,345
496,411,480,367,553,409,512,345
496,411,481,367,554,408,512,345
496,412,481,367,555,408,512,345
496,412,481,367,555,408,512,345
496,412,482,367,556,408,513,345
496,413,482,367,557,408,513,345
498,413,483,368,558,409,514,345
499,414,484,368,559,409,515,346
500,414,485,368,559,409,515,346
502,414,486,368,560,410,518,346
503,413,487,368,561,409,519,347
504,413,488,368,562,409,519,347
504,414,488,368,562,409,520,347
504,413,488,368,562,409,520,347
504,414,489,368,563,409,520,347
504,414,489,368,563,409,520,347
504,413,489,368,563,410,520,347
504,414,490,368,565,410,521,347
506,414,491,368,566,411,524,347
509,414,494,368,567,411,526,347
767,414,496,368,569,412,528,348
512,414,498,368,572,412,529,349
515,415,501,368,575,412,532,349
517,415,502,369,576,412,535,349
519,415,503,369,576,412,535,349
519,415,503,369,576,412,535,349
519,415,503,370,576,411,535,349
519,415,503,370,576,411,535,349
519,415,503,371,577,410,534,349
519,415,503,371,577,410,534,350
520,416,503,372,577,409,533,350
520,416,503,373,577,409,531,350
520,416,503,373,577,409,531,350
520,416,502,374,578,408,530,350
520,416,502,374,578,408,529,350
520,417,501,375,578,408,529,350
520,417,501,375,578,408,528,350
520,417,500,375,578,408,528,351
520,417,500,375,578,408,528,351
520,417,500,376,578,407,528,351
520,418,499,376,578,407,527,351
520,418,499,376,578,407,527,351
520,418,499,376,578,407,527,351
520,418,499,376,578,407,527,351
520,418,498,376,578,407,526,351
520,418,498,376,578,407,526,351
520,419,498,377,578,407,526,351
520,419,498,377,578,407,526,351
520,419,498,377,578,407,526,351
520,419,498,377,579,407,526,351
521,419,498,377,579,407,526,351
521,419,498,377,579,407,526,351
521,419,499,378,580,406,526,351
521,419,498,378,580,406,526,351
521,419,498,378,579,407,525,352
521,420,497,379,579,406,525,352
521,420,497,379,579,406,525,352
521,420,497,379,579,406,525,352
522,420,497,380,580,406,524,352
522,421,497,380,580,406,524,352
522,421,497,380,580,406,524,352
522,421,497,380,579,406,524,352
521,421,497,381,579,405,523,352
521,421,496,381,578,405,523,352
521,421,496,381,578,405,523,352
521,421,496,381,578,405,522,352
521,421,496,381,578,404,521,352
521,422,496,382,578,404,521,352
522,422,496,382,578,403,521,352
522,422,496,382,578,403,520,352
522,422,496,382,578,403,520,352
522,422,496,383,578,402,520,353
522,423,496,383,578,402,520,353
522,423,496,383,578,402,520,353
522,423,496,383,577,402,520,353
522,423,496,383,577,402,520,353
522,423,496,383,577,401,519,353
522,423,495,383,577,401,519,353
522,423,495,383,577,401,519,353
522,423,495,384,577,401,519,353
522,423,495,384,577,401,519,353
521,423,494,384,576,401,518,353
521,423,494,384,576,401,516,353
520,422,492,384,575,401,514,354
520,422,490,384,575,400,513,354
519,422,490,384,574,400,512,354
519,422,489,385,574,400,512,355
519,422,488,385,573,400,511,355
518,423,488,385,572,399,510,355
515,423,486,385,569,399,506,354
513,423,484,385,566,398,503,354
511,422,480,385,564,399,502,354
507,423,478,385,560,398,498,354
507,423,477,385,560,397,497,354
507,423,477,386,560,397,496,355
507,423,476,386,560,397,496,355
506,423,475,386,560,396,496,355
505,423,473,387,559,396,495,355
505,423,473,388,559,396,494,355
505,423,472,388,559,396,494,356
504,423,472,389,558,395,492,356
504,423,472,389,558,395,490,357
504,423,471,389,556,394,489,357
503,423,471,390,554,394,488,357
503,423,470,390,553,394,488,357
503,423,469,391,552,394,487,357
503,423,469,391,553,393,487,358
504,423,470,391,554,393,488,358
504,423,471,391,555,393,488,358
505,423,471,391,557,392,489,359
509,424,474,392,559,393,492,359
767,424,478,392,562,392,495,359
513,424,479,393,563,392,495,359
516,424,480,395,565,392,495,360
518,424,480,395,566,392,496,360
519,425,481,397,567,391,496,361
520,426,482,399,567,390,496,362
520,426,483,399,568,390,496,364
525,425,486,400,569,390,496,364
527,426,488,401,572,389,498,366
528,427,488,401,574,388,500,366
532,427,491,403,575,388,502,367
535,428,493,404,575,387,502,368
535,428,494,406,575,386,502,368
536,428,495,406,576,385,502,368
536,428,495,407,576,385,502,369
536,428,495,407,576,384,502,370
536,428,496,408,577,384,503,370
538,428,496,408,577,383,503,371
539,428,496,408,577,383,502,372
540,428,496,409,576,383,502,372
540,429,496,409,576,382,502,373
539,429,496,410,576,382,500,374
539,429,495,411,575,382,499,374
539,430,496,411,575,382,499,375
539,430,496,412,575,382,498,375
539,430,496,412,575,382,498,375
540,430,495,412,575,382,498,375
540,430,495,413,575,381,497,375
540,430,495,413,575,381,497,375
541,430,495,413,575,381,497,375
541,430,495,414,575,381,497,376
541,430,496,414,575,381,497,376
541,430,496,414,575,381,496,376
542,430,496,414,575,380,496,376
542,430,496,415,575,380,496,376
542,430,496,415,574,380,496,376
542,430,496,415,574,380,496,377
543,430,496,415,574,379,496,377
543,430,496,416,574,379,496,378
543,430,496,416,574,379,496,378
543,429,496,416,573,378,496,379
543,429,496,416,573,378,496,379
543,429,496,417,572,377,496,380
543,429,496,418,572,377,495,380
543,429,496,418,571,377,495,381
543,429,496,419,571,376,495,381
543,429,496,419,571,376,495,382
543,430,496,420,570,376,495,382
543,430,496,421,570,376,495,383
544,430,496,421,570,376,495,383
544,430,496,422,570,376,495,383
544,430,497,422,569,376,494,384
544,430,497,422,569,376,494,384
544,430,497,423,569,376,494,384
544,430,497,423,569,376,494,385
544,430,498,423,568,376,494,385
544,430,498,424,568,376,494,385
544,430,498,424,568,376,494,386
545,430,498,424,568,376,493,387
545,431,498,424,567,376,493,388
545,431,498,424,567,376,493,389
545,431,498,425,567,376,492,390
545,431,498,425,567,376,492,390
545,431,498,426,567,376,492,391
545,431,498,427,566,376,491,391
546,431,499,427,566,376,491,391
546,431,499,428,566,375,491,391
546,431,499,429,566,375,491,391
546,431,500,430,566,375,491,392
546,431,500,430,565,375,491,392
547,431,500,430,565,375,490,392
547,431,500,431,565,375,490,392
547,431,501,431,565,375,490,392
547,431,501,431,565,375,490,393
547,431,501,431,565,375,490,393
547,431,501,431,564,375,490,393
547,431,501,431,564,375,489,394
547,431,501,431,564,375,489,394
547,431,501,431,564,375,489,395
548,432,501,432,563,375,489,395
548,432,502,432,563,375,489,396
548,432,502,432,563,375,489,397
549,431,502,432,562,375,489,397
549,431,502,433,562,375,489,398
549,431,502,433,562,375,489,398
549,431,503,433,561,375,489,399
549,431,503,434,561,374,489,399
550,431,503,434,561,374,489,399
550,431,503,435,561,374,489,399
550,431,503,435,561,374,489,400
550,431,503,435,560,374,489,400
550,431,504,436,560,373,489,400
550,431,503,436,560,373,488,400
550,431,503,436,560,373,488,400
550,431,503,437,560,373,488,401
551,431,503,437,560,373,488,401
551,431,504,437,559,373,488,402
551,431,504,438,559,373,488,403
551,431,504,438,559,373,488,403
551,431,504,438,559,373,488,403
551,431,504,438,559,373,488,404
551,431,504,439,559,373,488,404
551,431,504,439,559,373,488,405
551,431,504,439,559,373,488,405
551,431,505,439,559,372,488,405
551,431,505,439,558,372,488,406
552,431,505,439,558,372,488,406
552,431,505,439,558,372,488,406
551,431,505,439,557,372,488,406
551,431,505,440,557,372,488,406
551,431,505,440,557,372,488,406
551,431,505,440,556,372,488,407
551,431,504,440,556,372,488,407
551,431,504,440,556,372,487,407
551,431,504,440,555,372,487,407
551,431,504,440,554,372,487,407
551,431,504,440,553,371,487,407
551,430,504,440,553,371,487,407
551,430,504,440,552,371,487,407
551,430,504,440,552,371,487,407
551,430,504,440,552,371,486,408
551,430,504,441,552,371,486,408
550,430,504,441,552,371,486,408
550,431,504,441,551,371,485,408
550,431,504,441,551,371,485,408
550,430,504,442,551,371,486,408
551,430,504,442,551,371,486,409
551,430,504,442,551,371,486,409
551,430,504,442,551,371,486,410
551,430,504,443,551,370,486,411
551,430,504,443,551,370,486,411
551,430,505,444,551,370,486,412
551,430,505,444,550,370,486,413
551,430,505,445,549,370,486,414
551,430,505,445,548,370,485,414
551,429,505,446,547,369,485,414
551,429,505,446,546,369,485,415
551,429,505,446,545,369,484,415
551,429,506,447,545,370,484,415
551,429,506,447,544,370,484,415
551,429,506,447,544,370,483,416
551,429,506,447,544,370,483,416
551,429,506,447,543,370,483,416
551,429,507,447,543,370,483,416
551,429,507,447,543,370,483,417
551,429,508,447,543,370,484,417
551,428,508,448,543,370,484,417
552,428,509,448,543,370,485,419
552,428,510,448,543,370,486,420
552,428,511,448,544,370,486,420
552,428,511,448,544,370,487,421
553,428,512,448,544,370,487,421
554,428,512,448,544,370,487,421
554,428,512,448,544,370,487,421
555,428,512,448,544,370,487,422
555,427,513,448,544,370,487,422
555,427,513,448,544,370,488,422
556,427,513,448,544,370,488,422
556,427,513,448,544,369,488,422
556,426,513,448,543,369,488,422
556,426,513,448,543,369,488,422
556,426,513,448,543,369,488,423
556,425,513,448,543,369,488,423
556,425,514,448,543,369,488,423
556,425,514,448,543,369,488,423
557,424,515,448,543,368,488,423
557,424,516,448,543,368,488,423
558,424,517,448,543,368,488,423
558,424,517,448,543,368,489,423
558,424,518,448,543,368,490,423
559,424,519,448,543,368,490,423
559,424,519,448,543,367,491,423
559,423,519,448,543,367,492,423
560,423,520,448,543,367,492,423
560,423,520,448,544,367,493,423
561,423,521,448,544,367,494,423
561,423,522,448,544,366,494,423
562,423,523,448,544,366,495,423
562,423,524,448,544,366,495,424
563,423,524,448,544,366,495,424
563,423,525,448,544,366,495,424
563,423,525,448,544,366,495,424
563,423,525,448,544,366,495,424
563,422,525,448,544,365,495,424
563,422,526,448,543,365,495,424
563,421,526,448,543,365,495,424
563,421,526,448,543,365,495,424
563,421,526,448,543,365,495,425
563,420,526,448,543,365,496,425
563,420,527,448,543,365,496,425
564,419,527,448,543,365,496,425
564,418,527,448,543,365,496,425
565,418,527,448,543,365,496,426
565,418,528,448,542,365,496,426
566,418,528,448,542,365,496,427
566,418,528,449,542,366,497,427
567,418,529,449,542,366,498,428
567,419,529,449,542,366,498,429
567,419,530,449,542,366,499,430
567,419,530,449,542,366,500,430
567,419,531,449,542,366,500,430
567,418,532,449,542,366,501,431
567,418,532,449,542,366,501,431
567,418,533,449,541,367,501,431
567,418,533,449,541,367,501,431
567,418,533,449,541,367,501,431
567,418,534,450,541,367,501,431
567,418,534,450,541,367,501,431
568,417,534,450,541,367,502,431
568,417,535,450,540,367,502,431
568,417,535,450,540,367,502,432
568,417,535,451,540,367,502,432
568,417,535,451,540,367,502,432
568,417,535,451,539,367,502,432
568,417,535,451,539,367,503,432
568,417,536,451,539,367,503,433
568,417,535,452,539,367,503,433
568,417,536,452,538,367,503,433
568,417,536,452,538,367,503,433
568,417,536,452,538,367,503,433
568,417,536,452,538,367,503,434
568,417,536,452,537,367,503,434
568,416,536,452,537,367,503,434
568,416,536,451,537,367,503,434
568,416,536,451,537,367,503,434
568,416,536,451,536,367,503,435
568,416,536,451,536,367,503,435
568,416,536,451,536,366,503,435
568,415,537,451,536,366,504,435
568,415,537,451,536,366,504,435
568,415,537,451,535,366,504,436
568,415,537,451,535,366,504,437
568,415,538,453,535,367,504,437
568,415,540,454,535,368,504,438
568,416,540,454,535,368,504,439
569,416,541,455,534,368,504,439
569,416,541,455,534,368,504,440
569,416,541,455,534,369,505,440
568,416,541,455,534,369,505,440
568,416,541,455,534,369,505,440
568,416,542,455,534,369,505,441
568,416,542,455,533,369,505,441
569,416,542,455,533,369,505,441
569,416,543,455,533,369,506,441
569,416,543,455,532,370,506,442
569,416,543,455,532,370,506,442
569,416,543,455,531,370,506,443
569,416,543,455,531,371,507,444
569,416,543,455,530,371,507,445
569,416,544,455,530,372,508,445
569,416,544,455,529,372,508,446
569,416,544,456,529,372,508,446
569,415,544,456,529,372,509,446
569,415,544,456,528,372,509,446
569,415,544,456,528,372,509,447
569,415,544,456,528,373,509,447
569,415,545,456,528,373,510,447
569,415,545,456,528,373,510,447
570,415,546,456,528,373,510,447
570,415,546,456,528,373,510,447
570,415,547,456,528,373,511,447
570,415,547,455,528,373,511,447
570,415,547,456,528,373,511,447
570,415,548,456,528,373,511,447
570,415,548,456,528,373,511,447
570,415,549,455,527,373,511,448
569,415,549,455,527,373,512,448
569,414,549,455,527,373,512,448
569,414,550,455,527,373,512,448
569,414,550,455,527,374,512,448
569,414,551,455,527,374,512,448
569,413,551,455,526,374,512,448
569,412,551,455,526,374,512,448
569,412,551,455,526,375,513,449
569,412,551,455,525,375,513,449
569,411,552,455,525,375,513,449
569,411,552,455,525,375,514,449
569,411,552,455,525,375,514,450
569,411,553,455,524,375,515,450
569,411,553,455,524,375,516,451
569,410,553,455,524,375,516,451
570,410,554,455,523,376,517,452
570,410,554,455,523,376,518,453
570,410,555,455,522,376,518,453
570,410,555,456,522,376,518,454
570,410,556,456,522,376,518,454
570,410,556,456,521,377,519,454
570,409,556,455,521,377,519,455
570,409,557,455,520,377,519,455
570,409,558,455,520,378,519,455
570,409,558,455,520,378,520,455
571,409,559,455,520,379,520,455
571,408,559,455,520,379,520,455
571,408,559,455,520,379,520,456
571,408,559,455,520,379,521,456
571,408,559,455,520,380,521,456
570,408,560,455,519,380,521,456
571,408,560,455,519,380,522,456
571,408,560,455,519,381,523,456
571,408,561,455,519,381,523,457
571,408,561,455,519,381,524,457
571,408,561,455,519,381,524,457
571,408,561,455,519,382,525,457
570,408,561,455,518,382,525,457
570,407,562,455,518,382,525,457
570,407,562,455,518,383,525,457
570,407,562,455,517,383,526,457
570,407,562,455,517,383,526,457
569,407,562,454,516,383,526,457
569,407,562,454,516,383,526,458
569,406,563,454,515,383,526,458
569,406,563,454,515,383,527,458
568,406,563,454,515,383,527,458
569,406,565,454,515,383,527,459
568,406,565,454,514,384,527,459
568,406,565,453,514,384,527,459
568,406,566,453,514,384,528,459
568,406,566,453,514,384,528,460
568,406,566,453,514,384,528,460
568,406,567,453,514,384,528,460
569,406,567,453,514,384,528,460
568,406,567,452,514,384,528,460
568,406,567,452,513,384,528,460
568,405,567,452,513,384,528,460
568,405,567,452,512,385,528,460
568,405,567,452,512,385,528,460
568,405,567,452,512,385,528,460
568,405,567,452,512,385,528,461
568,405,567,451,512,386,528,461
568,405,567,452,512,386,529,461
568,405,567,452,512,386,531,462
568,405,568,452,512,387,531,462
568,406,568,452,512,387,532,463
569,406,568,452,512,388,533,463
569,406,569,453,512,389,533,463
569,406,569,453,512,389,534,463
569,406,569,453,512,389,534,463
569,406,570,453,512,389,534,463
569,406,570,453,513,390,535,463
569,406,570,453,513,390,535,463
569,406,570,453,513,390,535,463
569,406,570,453,512,389,535,463
569,405,570,452,512,389,535,463
569,405,570,452,512,389,535,463
568,405,570,452,512,389,535,463
568,405,570,452,512,390,535,463
568,405,570,452,512,390,535,463
568,405,570,452,512,390,535,463
568,405,571,452,512,390,535,463
568,405,572,452,512,391,536,463
569,405,573,452,512,391,536,464
569,406,574,452,513,391,536,464
570,406,574,452,513,391,536,464
571,406,575,452,514,391,537,464
571,406,574,452,513,391,537,464
570,406,574,452,513,391,537,464
570,406,575,452,513,391,537,464
571,406,575,452,514,391,537,464
571,406,575,452,514,391,537,464
571,406,575,452,514,391,537,464
571,406,575,452,514,391,538,464
571,406,575,452,514,391,537,464
570,405,575,451,513,391,537,464
569,405,575,451,513,392,538,464
569,404,575,451,512,392,539,464
570,404,575,451,512,393,541,464
570,403,576,450,512,394,542,464
570,403,576,450,512,394,543,464
570,403,576,449,512,395,543,465
570,402,577,449,512,395,543,465
570,402,578,449,512,396,544,465
570,402,578,448,512,396,544,465
570,402,579,448,512,397,544,465
570,402,579,448,512,397,545,465
570,402,580,448,512,397,545,465
571,401,581,448,512,398,546,465
571,401,581,448,512,398,547,465
570,401,581,448,512,398,547,465
570,401,581,448,512,398,547,465
571,401,582,448,512,398,548,465
571,401,582,448,512,398,548,465
571,400,582,448,512,399,549,465
571,400,582,448,512,399,549,466
570,400,583,447,512,399,549,466
570,400,583,447,512,399,550,466
571,400,583,447,512,399,550,466
571,400,583,447,512,400,551,466
571,400,583,447,512,400,551,466
571,400,584,447,512,400,551,466
572,400,584,447,513,400,552,466
573,400,585,447,513,400,552,466
574,400,587,447,515,400,555,466
575,400,589,447,516,400,558,466
577,400,591,446,519,401,559,466
578,400,594,447,520,401,561,466
582,400,595,447,522,400,564,465
583,400,598,446,524,400,566,466
583,400,598,446,524,401,566,466
583,400,598,446,524,401,566,466
583,400,598,445,523,402,567,466
583,400,599,445,524,402,567,466
583,400,599,445,525,403,568,466
583,400,600,444,526,403,568,466
583,400,600,444,526,404,568,466
583,399,600,444,525,404,568,466
583,399,600,444,525,405,568,466
583,399,600,443,525,405,569,466
583,399,600,443,525,405,569,465
583,399,600,443,525,406,570,465
583,399,600,443,525,406,570,465
583,399,600,443,525,406,571,465
583,399,600,442,526,406,571,465
583,399,601,442,526,406,572,465
584,399,601,441,526,406,574,465
584,399,602,441,526,406,574,465
584,399,603,441,526,407,575,465
584,399,604,441,526,407,575,465
584,399,605,440,526,407,575,465
584,399,605,440,526,407,576,465
584,398,605,440,526,408,576,465
584,398,605,440,526,408,576,465
584,398,606,440,526,408,576,465
584,398,606,440,526,408,576,465
584,398,606,440,526,409,577,465
584,398,606,439,527,409,579,465
584,397,607,439,527,410,580,464
584,397,607,439,527,410,581,464
583,397,607,438,527,410,579,464
582,397,606,438,524,410,578,464
581,397,606,437,524,411,579,464
582,397,606,437,524,411,580,464
583,396,607,437,526,412,581,464
583,396,607,436,526,413,582,464
583,396,607,436,526,413,582,464
583,396,608,436,527,413,583,464
583,396,608,436,527,413,583,464
583,396,608,436,527,413,583,464
583,396,608,435,527,414,583,464
583,396,608,435,527,414,583,464
583,396,608,435,526,414,584,464
583,395,608,434,526,415,584,464
582,395,608,434,526,415,584,464
582,395,608,433,525,415,584,463
581,394,608,433,525,415,584,463
581,394,608,433,525,415,584,463
582,394,608,433,526,415,585,463
582,394,609,432,526,415,585,463
583,395,610,432,526,416,586,463
583,395,610,432,527,416,587,463
583,395,610,432,527,416,587,463
583,395,610,432,527,416,587,463
583,395,611,432,527,417,588,464
583,395,611,432,527,417,588,464
583,395,611,432,527,417,588,464
583,395,611,432,527,417,588,464
583,395,611,432,527,417,588,464
583,395,611,432,527,417,588,464
583,395,611,432,527,417,588,464
582,396,610,432,527,417,588,464
582,396,610,432,527,417,587,464
582,397,609,433,527,417,587,464
579,397,608,433,526,417,585,464
577,398,607,434,524,417,583,464
575,397,605,434,520,418,582,465
574,398,600,435,516,419,576,465
568,399,599,436,512,420,575,466
569,400,599,438,514,423,576,468
570,400,599,439,514,423,575,470
568,401,598,439,513,423,575,470
568,401,598,440,513,423,575,470
568,401,598,440,513,423,574,470
568,401,598,440,513,422,574,470
568,401,597,440,513,422,573,471
568,401,597,440,513,422,573,471
568,402,597,440,512,422,572,471
568,402,596,440,512,421,571,471
568,402,596,440,512,421,571,471
568,402,596,440,512,421,571,471
568,402,596,441,512,420,570,471
568,402,595,441,512,420,570,471
568,402,595,441,512,420,569,471
568,402,594,441,512,419,569,471
568,402,594,442,512,419,568,471
568,402,594,442,512,419,568,471
568,403,593,443,512,419,568,471
568,403,593,443,512,418,568,471
568,403,593,443,512,418,568,471
568,403,593,444,512,418,568,471
568,403,592,444,512,418,567,471
568,403,592,444,512,418,567,471
568,403,592,444,512,418,567,471
568,403,592,444,512,418,567,471
568,403,592,444,512,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,471
568,403,592,444,511,418,567,472
568,403,592,444,511,418,567,472
568,403,592,444,511,418,567,472
568,403,592,444,511,418,567,472
568,403,592,444,511,418,567,472
568,403,592,444,511,418,567,472
568,403,592,444,511,418,567,472

-----------------------------------------------
